ReturnId,IsReceiptPresent,ReceiptId,ReturnDate,ReturnPrice,CustomerName,Street,City,State,CustomerPhone,CreditCardNum,CreditCardExpire,GiftCardNumber,EmployeeId,CustomerID
9339,False,7059,2024-01-26 19:27:50.482563,484990.5,Dawn Johnston,693 Hess Path,Port Melissaberg,New Hampshire,+1-657-552-1110,9702722147891949,2022-04-17 03:37:52.501139,2927,84966,10135
3736,False,3861,2024-01-05 14:30:12.924335,256249,Tyler Vincent,288 Jeremy Ranch Suite 168,Lopezside,Montana,(461)654-8732x3291,7226165934624423,2020-12-03 03:14:00.234916,4968,41845,10136
2504,True,2226,2024-03-30 22:44:04.390408,4754974,Michael Wallace,8722 Amy Glens,Josemouth,Maryland,474.567.4710x54179,6733542698015547,2020-07-27 10:09:43.350735,6986,61373,10137
7278,True,9064,2024-02-07 09:51:04.341311,50,Patrick Cannon,5172 Olivia Highway Apt. 005,New Joseph,Hawaii,872.789.1472x2279,0043805844600020,2022-10-23 09:35:42.441514,5798,81344,10138
6312,True,4990,2024-01-27 17:23:44.728428,588132880,Zachary Gibson,2040 Martinez Valleys,East Haleyfurt,Vermont,685-209-2994x51289,7311317161180892,2022-10-17 12:01:53.779064,8668,60657,10139
5106,True,2438,2024-02-23 15:41:10.394313,1096165,Regina Tran,21971 Harmon Expressway Suite 825,Kimberlyton,Washington,+1-818-445-2843x77399,7728939541887532,2020-03-08 12:20:50.856459,9767,26122,10140
8257,False,1192,2024-02-20 16:53:41.596820,76427662,Patricia Riley,6490 Scott Corner Suite 367,Ginamouth,Idaho,6937560223,8469219438214805,2020-03-31 18:29:27.229956,328,19694,10141
7142,True,7298,2024-02-25 18:20:04.459972,9,Mark Miller,679 Karen Loaf,Gomezmouth,Nevada,3859944466,5704421194598695,2020-05-02 14:52:00.937201,9238,80899,10142
9999,False,4235,2024-03-17 14:00:25.897747,901,Teresa Holmes,683 Elijah Gateway,New Jasonland,Oklahoma,+1-858-943-5723,7282100472963519,2022-05-03 05:21:41.093640,1344,60657,10143
3291,True,1526,2024-01-26 10:38:00.442615,759862,Mr. Matthew Cunningham,06522 Carr Coves Suite 515,West Troyshire,North Dakota,583-959-2672x3735,4981920236180355,2023-10-13 15:45:51.618164,8396,27935,10144
2039,True,6765,2024-01-27 09:36:42.206967,7,Albert Chang,299 Mike Walks Suite 269,West Charlenemouth,South Dakota,(410)247-0125x462,8173046577096020,2023-05-31 18:27:32.526015,5024,27935,10145
6327,False,6545,2024-03-20 09:47:45.236249,33739936,Natasha Hurley,05000 Christine Shoals,West Patrickborough,Idaho,5522854517,9139698776200379,2021-07-29 06:40:08.513686,9047,79023,10146
6382,False,3378,2024-01-27 05:56:38.418162,7,Rebecca Carr,81565 Tony Junctions,Anthonychester,Illinois,(817)689-7494x303,1752654865758636,2022-03-17 05:19:37.717435,261,79023,10147
1542,True,5398,2024-03-18 21:52:10.161297,64886,Colin Schroeder,578 Richard Spurs Apt. 521,Lake Brooke,Connecticut,8497508621,8221999318395870,2023-10-08 07:14:30.303317,5365,94877,10148
2505,False,5731,2024-03-25 14:22:49.822713,7139,Sean Gilbert,09615 Meghan Plain Apt. 460,South Noah,Missouri,490.435.4532x31612,1311868106089938,2020-11-20 20:09:21.994630,3187,41845,10149
6377,True,9720,2024-01-04 15:28:56.876493,811,Zachary Perry,228 Duarte Crossroad,South Tanya,Wyoming,+1-813-684-1422x079,7695224915205475,2023-12-31 06:42:46.559218,1777,19694,10150
706,False,5731,2024-02-27 12:11:16.416809,259,Michael Walker,513 Rebecca Inlet Apt. 975,New Amanda,Utah,6693466384,1220856292812212,2022-12-26 14:18:07.440837,8769,41845,10151
7685,True,2376,2024-02-28 07:28:51.478386,3315946,Andrew Wilson,4305 Johnson Isle Suite 744,South Joseph,Texas,+1-811-226-2774x7603,8377459824877324,2020-01-16 09:03:50.113816,1947,97986,10152
7072,False,885,2024-03-25 19:32:31.481855,6428366,Aaron Carter,10679 Stephanie Forges Apt. 950,Bennetthaven,Maine,(372)405-4110,4182373123992266,2024-02-29 03:21:55.358636,3487,26122,10153
4402,True,3717,2024-01-24 05:04:42.450409,6428,Mark Fields,323 Justin Crossroad,East Heatherfort,Utah,(942)657-4577,9783010634295937,2023-05-08 04:33:57.658820,7804,19694,10154
3067,False,5856,2024-01-09 11:09:54.305239,683,Justin Duncan,1346 Phillips Stravenue Apt. 281,New John,Nevada,+1-490-438-9998x815,4985180088106952,2020-07-27 13:57:47.063111,8265,19694,10155
8087,True,4106,2024-01-08 20:32:50.603488,22764363,Larry Campbell,8401 Robert Brook Apt. 896,Zamorabury,Minnesota,476.740.3978,4435032362058770,2020-04-11 08:11:21.043618,2952,79023,10156
4522,True,1755,2024-03-20 00:07:57.352548,630010288,Natalie Hernandez,93018 Katie Centers Suite 650,Port Ryantown,Maryland,381-266-6872x36404,6692218381262847,2022-11-07 02:14:55.062085,2595,92530,10157
825,False,3303,2024-01-05 01:29:12.034610,4995,Natalie Bell,899 Christensen Lodge,Lake Wyattmouth,North Carolina,946-230-5793x8424,4935661526814031,2022-02-12 10:38:04.340255,7670,84966,10158
6406,False,7632,2024-02-02 11:50:20.998846,33168560,Chelsea Gallagher,3764 Brian Fords Apt. 472,Barrettmouth,Maryland,+1-239-204-2249x016,1656269055863246,2024-03-26 23:06:27.163676,600,57258,10159
9485,False,1500,2024-03-10 02:03:37.080313,2,Dana Henderson,25069 Hernandez Pine Suite 289,South Angelica,Kansas,001-505-315-6341x0050,1678973273388277,2022-12-04 10:20:34.416411,6728,69674,10160
1472,True,8665,2024-02-14 01:53:06.802304,89304263,David Fisher,5564 Washington Square Apt. 898,New Thomasville,Arkansas,(879)349-8482,0823256618514453,2023-12-03 05:20:16.975715,3622,84034,10161
8564,True,8435,2024-02-09 16:51:23.928793,7,Beverly Whitney,77929 Olivia Light Apt. 327,East Thomas,Nebraska,639.979.4246x3078,0263501151409144,2021-05-04 19:05:00.148933,1748,54061,10162
4201,False,5169,2024-02-29 06:47:30.526984,7,Jennifer Cooper,778 Hernandez Junction Apt. 994,Eatonland,Missouri,(630)843-1322x4268,9655632322919218,2020-05-28 17:12:19.503502,6329,60657,10163
8123,True,3025,2024-01-25 20:35:38.366935,4711863,Gregory Weber DDS,2443 Mcbride Knoll,Port Larry,South Carolina,001-777-286-7983x35822,6587860988818867,2021-01-13 15:39:06.511205,6949,57258,10164
4701,True,4051,2024-03-16 23:39:48.518003,7,Cynthia Hutchinson,810 Emily Village,Debramouth,Arkansas,001-411-456-3860x516,9251037502470446,2020-04-05 08:54:35.587196,9703,79023,10165
6901,True,5802,2024-03-17 07:19:40.885317,9,Michael Perez,38406 Steven Fields,West Frank,Ohio,+1-587-261-3126x50309,9104856182800998,2024-04-10 08:53:08.997120,5350,54061,10166
3964,True,6223,2024-03-29 13:09:39.690006,98,Ryan Taylor,574 Miller Road,North Jameshaven,Rhode Island,(658)854-6594,9386853641026515,2020-04-06 17:10:56.167733,5992,40295,10167
5250,False,1112,2024-01-22 17:42:38.397388,74608,Daniel Cole,2328 Duncan Meadows,Eugenebury,Washington,(304)439-4983,2889796703017480,2022-08-19 14:39:41.534868,2404,81344,10168
6850,False,2830,2024-03-01 18:25:03.084138,14,David Ochoa,82273 Joel Unions,Ashleyton,Florida,9248291979,1191508030166429,2021-08-25 23:54:47.868889,5923,92530,10169
930,True,5072,2024-02-01 22:46:48.570751,77607,Justin Mann,37960 Alyssa Rue Suite 001,West Sarachester,New Jersey,(253)665-9476x5804,1418003653664018,2020-01-01 09:30:43.661070,1915,26122,10170
9907,True,122,2024-04-01 11:30:41.201661,27,Jennifer Burch,786 Hamilton Cove,Kristinfort,Arkansas,459-690-5779,3353851752364145,2020-01-16 06:35:35.660548,8738,57258,10171
371,True,1672,2024-01-12 11:19:02.844579,9,John Delacruz,820 Sellers Mountain,Mcgrathmouth,Idaho,001-211-890-2217x67835,0562043838483868,2020-03-31 00:33:07.224226,1308,29733,10172
7987,True,2763,2024-02-19 13:00:28.268559,2903974,Susan Mahoney,58789 Robertson Center,Longview,Connecticut,461.629.7672x57873,1858448554981582,2021-03-12 06:49:56.351597,601,29733,10173
3801,False,2002,2024-03-13 05:54:29.062129,559,Jessica Murphy,5009 Peters Locks,East Todd,Washington,+1-433-430-0814x845,6058624062824373,2023-10-26 05:46:06.598508,836,79023,10174
2393,True,3037,2024-02-12 05:11:44.540781,962667,Amy Moss,4348 Smith Ranch Apt. 255,Robertville,Ohio,2636089547,7861215858031629,2020-05-09 18:42:55.781256,5676,92530,10175
6705,True,4572,2024-03-16 04:36:11.242990,115342,Danielle Hines,95131 Tina Lake,Port Eric,South Carolina,(796)883-6571,2317390408934061,2022-05-01 10:44:29.772888,6141,57258,10176
1502,True,4167,2024-03-25 20:05:32.466594,242264208,Terry Murray,104 Love Loaf,Jonesfort,Maryland,935.310.6270x3274,3591116160878965,2020-06-01 08:25:52.626282,4102,26093,10177
9756,False,2210,2024-01-25 03:18:04.857422,221439524,Cheyenne Rodriguez,3292 Jennifer Lane Apt. 949,Michaelmouth,California,+1-846-230-7503x982,6622160666741453,2020-10-20 17:57:20.591775,403,29733,10178
3112,False,3072,2024-02-09 23:32:24.277300,5,Jennifer Miller,80296 Heath Roads,West Gregoryshire,South Dakota,456-937-5976x12565,2902887385431431,2020-09-12 14:52:40.195755,2269,57258,10179
3063,False,6014,2024-02-25 13:17:09.280343,5,James Sims,30651 Lee Turnpike,South Caroline,Vermont,+1-215-840-5455x654,2901848082720516,2020-12-12 21:20:08.037941,7211,97986,10180
171,True,6352,2024-01-23 22:24:59.901498,7,Kayla Ortiz,07605 Eric Isle,Durhammouth,Hawaii,(363)896-6426x412,2449323164054975,2020-02-24 06:04:28.296407,6663,80899,10181
741,False,4956,2024-02-23 08:20:35.654398,7.5,James Hardy,301 Jacqueline Cape Suite 902,West Dawn,Idaho,+1-305-808-7370x7829,3320500245932186,2022-09-09 10:20:32.733529,6875,40295,10182
6511,True,4800,2024-03-15 04:58:24.063778,35,Richard Le,09404 Gary Tunnel,Joshuafurt,Louisiana,001-648-281-9596x86546,5795039203463899,2023-05-01 15:09:08.267235,9433,26093,10183
1156,False,1217,2024-01-30 01:15:37.934588,868,Victoria Sanders,299 Kyle Common,Mendozafort,Nevada,(624)398-3535x2703,3170089523048054,2023-01-26 14:18:15.415395,5941,79023,10184
8718,True,2517,2024-03-31 15:48:45.829595,773321051,Stephanie Schneider,448 Jackson Shores Suite 083,Turnerton,Delaware,304-625-1050,7782876085046010,2020-01-11 03:29:44.850572,1946,84966,10185
8985,True,8446,2024-03-15 02:29:28.860175,88132,Anne Lawrence,517 Jennifer Trail Suite 464,Deannahaven,Arizona,235.749.0370x8581,6050812020932584,2021-08-29 19:29:47.549623,1449,57258,10186
9936,True,9431,2024-01-15 01:16:59.497212,6584027,Natasha Glass,7427 Kimberly Circle,New Travis,Kentucky,505.293.7795x993,6344677742148291,2022-11-05 20:11:06.819206,5145,27935,10187
2264,False,3504,2024-03-23 08:40:58.577557,34.5,Amanda Cunningham,135 Goodman Shores,Welchchester,Utah,699.789.7974,8186247845644308,2022-01-07 22:15:33.553339,8758,79023,10188
9252,False,9475,2024-02-21 05:52:03.898834,77129,Caitlin Hobbs,613 Blevins Passage Suite 276,North Danielfort,Wisconsin,5483153641,2242843096247681,2024-01-13 21:48:40.673084,8062,94877,10189
750,False,984,2024-01-09 18:27:21.415795,7,Ashley Campbell,958 Sarah Extension,East Tiffanyshire,Illinois,(786)833-0785x3621,7470883046861410,2023-09-21 13:44:44.948819,9982,28960,10190
6944,True,7483,2024-04-07 11:54:45.693430,895201776,Benjamin Rios,214 Thornton Throughway,Aaronchester,New Jersey,001-983-915-6836x848,0043119681834575,2022-04-20 12:07:58.973584,3379,29733,10191
4487,False,7792,2024-01-21 16:43:08.621828,583905,Kaitlyn Young,1932 Love Heights,North Melissaborough,Washington,551.958.3912x89103,6081268605021314,2020-04-03 15:18:44.705728,8410,80899,10192
307,False,511,2024-02-26 05:51:49.321695,960744,Brian Hernandez,678 Connie Freeway Apt. 153,South Peter,Alabama,001-840-506-1090x00843,7672482477016746,2021-02-04 23:49:24.745556,2708,80899,10193
2098,False,3332,2024-01-13 03:01:08.630785,540,Joshua Garcia,4340 Oneill Island Apt. 516,Harrellborough,Kentucky,001-816-871-9784x47515,8220797262810094,2023-12-10 12:55:22.521479,5758,84966,10194
2803,True,6641,2024-02-11 19:49:51.319888,6198311,Brianna Parker,49025 Robert Village Suite 481,North Melissa,California,(555)472-2538,9330152752620155,2021-03-30 16:01:26.350769,9200,71186,10195
6538,False,3279,2024-01-30 22:46:07.587120,2,Rebecca Goodman,67418 Morris Summit,Michelleshire,Georgia,421-868-7707,8173109039399878,2023-06-10 12:31:57.314336,6551,84966,10196
225,False,7808,2024-02-03 01:54:30.300466,8,Courtney Mccoy,34915 White Freeway,Wendytown,Indiana,+1-446-276-4353x6834,1199546821146169,2022-06-18 07:24:38.649379,7388,97986,10197
5391,True,2612,2024-01-24 11:25:13.076699,6,Benjamin Smith,225 Austin Square Suite 944,Beardchester,Alabama,(974)242-7824,8087127309896294,2020-07-24 14:35:37.900021,9469,84034,10198
2725,True,3677,2024-01-29 13:00:22.639926,94520568,Steven Smith,042 Troy Station,Brownport,Missouri,+1-639-916-1023x87277,1112797230638169,2022-04-24 08:01:12.958278,633,84966,10199
8908,False,210,2024-01-07 05:42:57.325522,501309066,Carrie Arnold,1400 Jacob Ranch Suite 816,Smithmouth,Michigan,791-663-0968,7309030000277170,2023-01-20 07:20:02.963194,1958,92530,10200
2612,True,3173,2024-03-06 01:02:17.491970,81429,Kelly Johnson,9989 Eric Mountain,Madelineshire,Texas,+1-618-452-8733x995,4974767925735470,2023-10-09 04:15:12.577209,7064,97986,10201
8420,False,4681,2024-04-08 07:30:00.055772,728836,Jim Barrera,789 Escobar Forges,Port Nicholas,Louisiana,664.492.9169,3320847628105942,2020-07-18 21:20:02.799632,5954,94877,10202
7106,True,558,2024-01-28 11:40:59.315006,48,Gabriella Hudson,314 Miller Cliff,North Tammyton,Wyoming,282-615-2934x10864,5841079662713827,2022-06-18 23:59:04.809740,783,52272,10203
7110,False,2779,2024-01-20 12:05:14.346794,104211990,Victoria Ramirez,10298 Susan Stream Suite 205,Port Anthonybury,Massachusetts,631-335-8591x1173,6851146279375032,2023-12-02 10:35:35.700243,4120,81344,10204
5733,False,4988,2024-03-30 04:23:41.632710,8136,James Campbell,4810 May Cove Apt. 059,Terryberg,Connecticut,828-847-4385x9856,7698150701241634,2023-08-03 17:42:22.277713,3734,97986,10205
6963,True,4162,2024-03-05 00:17:41.305305,204,Destiny Mills,2036 Jason Mission Apt. 300,Davisstad,Tennessee,676-617-3121x6810,8268067023548232,2022-03-30 01:16:29.102618,8609,29733,10206
5124,False,7704,2024-03-06 17:50:58.911428,6292238,Steven Becker,160 Roger Ranch,Perryside,Missouri,763-575-4611x87893,2883973058822199,2024-04-02 19:23:45.962391,6533,84034,10207
1654,False,9284,2024-03-28 12:26:20.598285,14671.5,Diana Knight,357 Black Trail Suite 062,Watkinsfurt,Missouri,001-384-784-0844x90428,3637987825242581,2022-10-06 21:47:02.450266,5446,19694,10208
5339,True,8137,2024-02-22 21:04:43.940750,82245225,Laurie Davis,625 Melissa Landing,Donnachester,Delaware,001-220-949-5733x9798,6480361145120680,2020-07-13 05:25:37.948467,5967,84966,10209
8112,True,5153,2024-02-29 15:32:52.946160,1455986,Kyle Pacheco,36806 Alexis Loop Apt. 391,Contrerasview,Washington,(519)389-2424x95386,0161945308082121,2022-04-11 00:40:00.319510,2323,60657,10210
6233,False,1468,2024-02-19 14:00:48.617213,5784,Nathaniel Hall,8429 Ayala Brooks,Juanshire,New Hampshire,001-289-459-6965x971,8348989569311557,2020-03-04 02:12:56.258553,1531,84966,10211
8579,False,7267,2024-02-10 19:57:14.298381,73042152,Angelica Jackson,898 Stephanie Glens Apt. 088,Lake Elizabeth,Idaho,3813360219,5867837963551513,2020-08-14 20:12:41.055752,4017,71186,10212
3832,False,6120,2024-01-27 04:45:46.814220,49430,Amber Walker,586 Rebecca Skyway,Sanchezberg,Alaska,+1-221-288-2675x2263,6072112514264694,2021-04-18 06:56:26.399650,6230,92530,10213
7699,False,5054,2024-02-29 03:41:39.052987,6,Kelly Hines,21171 Gordon Island,Lake Paulborough,North Dakota,606-672-6565x693,5629810358190776,2021-05-18 20:46:16.470690,7109,79023,10214
1284,False,3641,2024-02-23 11:50:19.295732,878234576,Christopher Reynolds,8910 Kristina Coves,Barbarafurt,Vermont,+1-489-958-6674x1097,5196092322797735,2022-05-15 12:44:12.200163,7432,41845,10215
4206,True,9100,2024-03-17 18:46:25.659980,360,Sandra Baxter,52920 Dustin Drive,Lake Patricia,Alabama,(398)313-4974x00617,3260435309715892,2023-02-24 13:59:13.803960,9336,79023,10216
3933,True,726,2024-03-15 03:04:30.435685,853127,Brendan Cline,145 Bailey Drives,Port Stephaniehaven,Wisconsin,001-754-743-2757x5035,3833800939728830,2021-12-04 14:49:14.353289,2944,94877,10217
2226,True,3198,2024-02-14 16:05:37.960739,1,Cody Pham DDS,9288 Evans Centers,West Ryan,Delaware,486-488-7882x68678,7095677468057830,2024-01-05 22:46:54.550464,3538,61373,10218
9340,False,9970,2024-03-01 19:23:20.143458,298457445,Justin Moss,29911 Johnson Spring Suite 454,Lake Matthew,Missouri,(286)579-6357,4492691914380923,2021-02-22 01:17:04.708979,4934,28960,10219
6285,True,1715,2024-02-21 12:41:24.098145,1270600,Albert Harrison,362 April Forges,Lake Tylertown,Rhode Island,395-203-8426,5988276003105713,2022-05-16 12:02:10.067203,4893,19694,10220
9648,False,1700,2024-02-02 01:39:35.475284,3866497,Debra Stevens,095 Jennifer Flat,New Shannonland,Hawaii,(227)559-7255x1605,0950790426770018,2023-09-28 09:46:33.853236,3844,19694,10221
5969,True,2531,2024-02-08 17:06:05.195882,54269,Lindsey Barnes,741 Sarah Extensions,South Taylor,Idaho,(253)956-2778,9174303722991585,2022-04-12 18:59:31.786382,1294,52272,10222
6016,False,5953,2024-03-13 16:03:16.989597,7085333,Carl Blake,10241 Jason Station Apt. 644,North Amyview,Michigan,(307)973-4543x5627,8272926874339149,2020-03-26 02:59:02.354152,8569,94877,10223
2688,True,4671,2024-01-26 20:03:36.200940,29333,Courtney King,5843 Franklin Loop,Nguyenport,Florida,811-232-0158,3954817984414710,2022-08-15 18:36:36.025750,8082,84966,10224
1860,False,751,2024-04-04 20:02:43.783649,149812.5,Debra Avila,760 Clark Parkways,Mathewsborough,Alaska,244.938.2217,9707488703626321,2020-04-07 22:01:07.644204,5024,84966,10225
2570,True,1433,2024-02-04 06:02:03.603730,674,Amanda Vaughn,2992 Brown Rapid Apt. 639,Port John,Nevada,4125295814,9285549728373675,2020-03-06 18:27:07.444069,6427,26122,10226
9312,False,5150,2024-02-23 04:36:49.968443,3,Cameron Hughes,762 Benjamin Mission Apt. 334,Joyport,Nevada,001-847-260-0452,1413425331505339,2024-01-13 03:18:09.473248,1665,61373,10227
4705,True,5767,2024-01-20 01:07:36.683106,91884294,Christopher Stephens MD,509 Jordan Forge Apt. 565,South Adam,Indiana,780-644-7442,4827185887494794,2020-08-19 02:46:55.509583,2574,69674,10228
8683,True,7168,2024-03-09 19:17:03.621398,2,John Robinson,2735 Thomas Keys,Lindsaymouth,New Jersey,(523)290-1296x064,2753250490975985,2020-03-09 23:04:34.956199,9978,27935,10229
6749,False,4862,2024-02-05 20:32:07.822281,8265,Heather Lee,9564 Stephanie Track,Lake Jillian,Delaware,666.468.7736x49525,3191485281560721,2022-06-07 12:12:41.890132,5375,41845,10230
4225,True,3680,2024-01-29 05:14:53.679965,6260282,Christina Pennington,67100 Monique Lane Suite 735,Williamville,Rhode Island,+1-806-239-6840x2277,1394106151936035,2020-03-20 02:17:19.900802,5237,94877,10231
7377,True,1811,2024-02-11 08:46:13.842226,0,Sherry Rice,859 Lambert Lodge Apt. 586,Rodriguezside,Delaware,+1-293-211-8432x98932,0320461871262695,2020-04-13 11:00:49.505029,8466,57258,10232
5310,True,116,2024-04-03 21:29:28.353779,6905932,Sydney Bailey,066 Adam Divide Apt. 560,Chapmanberg,New York,383-708-5539x270,7629638048736088,2024-02-02 01:01:15.419540,2670,52272,10233
6209,False,6527,2024-01-03 05:28:13.601680,709405,Vanessa Davis,350 Williams Ridge,East William,New Hampshire,781-489-5794x32451,5382346320984297,2021-03-03 20:51:03.785436,7546,52272,10234
5995,True,6368,2024-01-18 19:02:45.398157,1222,Donald Haynes,709 Daniel Prairie,Lake Katherine,Indiana,+1-212-572-7175x468,8869160010803170,2022-05-01 22:38:46.845824,7636,69674,10235
7066,True,1730,2024-02-05 09:14:54.527066,524,James Roberts,495 Kimberly Burg Suite 642,Lake Kristinshire,North Dakota,001-665-622-2604x888,2859279068049519,2021-08-03 02:50:46.918117,5072,60657,10236
5915,False,8452,2024-02-16 20:56:55.054463,21,Dr. Edward Fisher MD,96263 Thompson Terrace,West Jeremiahtown,North Dakota,2637733378,8540570500117022,2021-02-18 07:56:57.848381,0,41845,10237
9913,True,4500,2024-03-16 00:08:40.314423,9,Carolyn Jensen,79090 Lindsey Harbor Suite 934,West Lonnie,Alabama,303-398-4608,1820134205445493,2020-01-08 20:23:58.742401,8952,57258,10238
4668,True,2125,2024-03-22 02:55:59.751425,5,Shannon Bennett,25059 Megan Center,Jenniferfurt,New Jersey,223.324.3043,4587849714657229,2023-07-27 21:09:02.318240,8049,84034,10239
649,False,1869,2024-03-27 03:29:37.211099,142.5,Kristin Scott,774 Stephen Springs,South Kristen,Connecticut,696.449.1840x77999,1249610167964048,2020-07-06 16:56:32.230542,5437,29733,10240
